,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
2441,0,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2442,0,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2443,0,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2444,0,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2445,2,38.17808219178082,1.5342465753424657,1,1,1,0,4.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2446,0,54.895890410958906,11.208219178082192,1,1,1,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2447,2,37.24931506849315,6.2027397260273975,1,0,0,0,4.0,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2448,0,60.3013698630137,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2449,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2450,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2451,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2452,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2453,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2454,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2455,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2456,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2457,0,34.09315068493151,7.53972602739726,1,0,0,0,2.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2458,0,34.09315068493151,7.53972602739726,1,0,0,0,2.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2459,0,53.6054794520548,16.791780821917808,1,1,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2460,0,53.6054794520548,16.791780821917808,1,1,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2461,0,53.6054794520548,16.791780821917808,1,1,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2462,0,58.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2463,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2464,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2465,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2466,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2467,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2468,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2469,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
2470,1,40.12054794520548,9.953424657534246,1,0,0,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2471,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2472,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2473,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2474,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2475,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2476,0,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2477,0,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2478,0,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2479,0,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2480,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2481,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2482,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2483,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2484,0,47.16712328767123,3.117808219178082,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2485,2,35.69315068493151,0.284931506849315,1,0,1,0,4.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2486,0,60.97534246575343,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2487,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2488,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2489,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2490,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2491,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2492,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2493,1,44.92054794520548,7.624657534246575,1,1,1,0,2.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2494,1,44.92054794520548,7.624657534246575,1,1,1,0,2.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2495,0,66.58356164383562,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2496,0,28.35890410958904,3.621917808219178,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2497,0,28.35890410958904,3.621917808219178,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2498,0,59.35616438356164,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2499,0,59.35616438356164,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2500,0,59.35616438356164,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2501,0,62.85479452054795,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2502,0,61.4986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
2503,0,61.4986301369863,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
2504,0,54.02191780821918,5.6219178082191785,1,0,1,0,1.0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
2505,0,56.37808219178082,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2506,0,50.67397260273973,7.53972602739726,1,0,0,0,1.0,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2507,0,50.67397260273973,7.53972602739726,1,0,0,0,1.0,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2508,0,63.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2509,0,63.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2510,0,63.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2511,1,48.81369863013698,12.04109589041096,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2512,1,37.71506849315068,10.457534246575342,1,1,0,0,3.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2513,1,37.71506849315068,10.457534246575342,1,1,0,0,3.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2514,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2515,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2516,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2517,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2518,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2519,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2520,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2521,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2522,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2523,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2524,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2525,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2526,1,37.512328767123286,1.947945205479452,1,0,0,0,3.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2527,0,37.983561643835614,3.117808219178082,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2528,0,37.983561643835614,3.117808219178082,1,0,0,0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2529,0,47.895890410958906,6.2027397260273975,1,0,0,0,1.0,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2530,0,60.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2531,0,60.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2532,0,60.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2533,0,54.41643835616439,6.287671232876712,1,1,1,0,2.0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2534,2,33.28493150684932,0.5342465753424658,1,0,0,0,4.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
2535,2,33.28493150684932,0.5342465753424658,1,0,0,0,4.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
2536,2,33.28493150684932,0.5342465753424658,1,0,0,0,4.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
2537,0,52.45753424657534,5.117808219178082,1,0,1,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2538,0,52.45753424657534,5.117808219178082,1,0,1,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2539,0,44.704109589041096,6.13972602739726,1,0,0,0,2.0,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2540,0,46.12054794520548,13.9013698630137,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2541,0,49.43013698630137,4.391780821917808,1,0,1,1,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2542,0,49.43013698630137,4.391780821917808,1,0,1,1,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2543,0,49.43013698630137,4.391780821917808,1,0,1,1,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2544,0,49.43013698630137,4.391780821917808,1,0,1,1,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2545,4,41.99452054794521,7.063013698630137,1,0,0,0,6.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2546,4,41.99452054794521,7.063013698630137,1,0,0,0,6.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2547,1,38.772602739726025,15.232876712328768,1,0,0,0,3.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2548,1,38.772602739726025,15.232876712328768,1,0,0,0,3.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2549,1,38.772602739726025,15.232876712328768,1,0,0,0,3.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2550,1,38.772602739726025,15.232876712328768,1,0,0,0,3.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2551,0,44.586301369863016,3.978082191780822,1,0,1,0,2.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2552,0,32.02191780821918,3.558904109589041,1,0,0,1,2.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2553,1,47.37808219178082,0.5561643835616439,1,0,1,1,3.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2554,1,47.37808219178082,0.5561643835616439,1,0,1,1,3.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2555,1,47.37808219178082,0.5561643835616439,1,0,1,1,3.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2556,2,34.87671232876713,6.063013698630137,1,0,0,0,4.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
2557,2,34.87671232876713,6.063013698630137,1,0,0,0,4.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
2558,2,34.87671232876713,6.063013698630137,1,0,0,0,4.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
2559,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2560,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2561,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2562,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2563,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2564,1,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2565,0,54.07123287671233,34.57808219178082,1,0,1,0,1.0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
2566,0,54.07123287671233,34.57808219178082,1,0,1,0,1.0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
2567,0,38.12054794520548,1.389041095890411,1,0,0,0,1.0,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2568,0,54.33972602739726,1.3068493150684932,1,0,0,0,2.0,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2569,0,54.33972602739726,1.3068493150684932,1,0,0,0,2.0,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2570,0,32.56986301369863,0.8082191780821918,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2571,0,32.56986301369863,0.8082191780821918,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2572,0,32.56986301369863,0.8082191780821918,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2573,0,32.56986301369863,0.8082191780821918,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2574,0,62.96438356164384,-1000.6657534246576,1,0,0,0,2.0,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2575,0,62.96438356164384,-1000.6657534246576,1,0,0,0,2.0,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2576,0,49.28219178082192,1.726027397260274,1,0,1,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2577,1,37.97534246575343,14.816438356164385,1,0,0,0,2.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
2578,1,37.97534246575343,14.816438356164385,1,0,0,0,2.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
2579,0,48.01095890410959,5.978082191780822,1,1,1,0,2.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2580,0,48.01095890410959,5.978082191780822,1,1,1,0,2.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2581,0,48.01095890410959,5.978082191780822,1,1,1,0,2.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2582,1,34.035616438356165,15.4,1,0,0,1,3.0,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2583,0,53.95068493150685,6.6438356164383565,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2584,0,53.95068493150685,6.6438356164383565,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2585,0,49.945205479452056,0.473972602739726,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2586,0,41.347945205479455,2.7260273972602738,1,0,0,1,2.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
2587,0,41.347945205479455,2.7260273972602738,1,0,0,1,2.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
2588,0,54.43287671232877,8.98082191780822,1,0,0,0,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2589,0,54.43287671232877,8.98082191780822,1,0,0,0,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2590,0,54.43287671232877,8.98082191780822,1,0,0,0,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2591,0,54.43287671232877,8.98082191780822,1,0,0,0,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2592,1,26.76164383561644,4.063013698630137,1,1,0,1,3.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2593,1,26.76164383561644,4.063013698630137,1,1,0,1,3.0,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2594,0,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2595,0,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2596,0,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2597,0,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2598,0,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2599,0,38.07945205479452,12.9013698630137,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2600,0,38.07945205479452,12.9013698630137,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2601,0,38.07945205479452,12.9013698630137,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2602,0,38.07945205479452,12.9013698630137,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2603,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2604,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2605,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2606,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2607,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2608,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2609,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2610,0,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2611,0,51.75616438356165,1.3068493150684932,1,0,1,1,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2612,0,51.75616438356165,1.3068493150684932,1,0,1,1,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2613,0,51.75616438356165,1.3068493150684932,1,0,1,1,2.0,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2614,0,52.46027397260274,15.736986301369862,1,0,1,1,1.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2615,0,53.79178082191781,3.06027397260274,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2616,0,53.79178082191781,3.06027397260274,1,0,0,0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
2617,0,42.701369863013696,9.142465753424656,1,0,0,0,2.0,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2618,0,42.701369863013696,9.142465753424656,1,0,0,0,2.0,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2619,0,42.701369863013696,9.142465753424656,1,0,0,0,2.0,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2620,0,49.50958904109589,7.7315068493150685,1,0,0,0,1.0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2621,0,49.50958904109589,7.7315068493150685,1,0,0,0,1.0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
